source_file,local_id,full_id,parent_id,pcode,pcode_name,name,description,pos_x,pos_y,pos_z,scale_x,scale_y,scale_z
objects_1153_1093.slc,602,eb0d772c-c13a-a895-62ad-5e42ac4521bc,647,9,volume,,,-12.853096008300781,4.395142078399658,-4.9658942222595215,1.6081509590148926,0.7240384221076965,0.10848818719387054
objects_1153_1093.slc,603,a141e179-7b48-ac35-96a1-6fb93fd1e14c,647,9,volume,,,-7.16140079498291,4.395144939422607,-4.9658942222595215,1.6081509590148926,0.7240384221076965,0.10848818719387054
objects_1153_1093.slc,604,7eee83e2-9f1d-9693-7105-f115cd5b0110,647,9,volume,,,0.6825990080833435,1.5554219484329224,0.46639999747276306,0.035239078104496,0.11730325222015381,0.21765772998332977
objects_1153_1093.slc,605,c567eceb-836f-68d8-5dd7-0a438ea95690,647,9,volume,,,0.6825979948043823,1.5554219484329224,0.34919700026512146,0.035239078104496,0.11730325222015381,0.21765772998332977
objects_1153_1093.slc,606,329cff0d-fac5-76eb-70fe-6059d1465949,647,9,volume,,,-2.9745030403137207,3.5076889991760254,0.5761989951133728,1.2768597602844238,0.7240384221076965,0.10848818719387054
objects_1153_1093.slc,607,428e6baa-9915-2866-231c-6051bd0b3712,647,9,volume,,,3.289401054382324,3.4660658836364746,0.6559960246086121,1.2768597602844238,0.7240384221076965,0.10848818719387054
objects_1153_1093.slc,608,4e445b82-3489-a60d-077b-b680f8e24d3a,647,9,volume,,,3.289397954940796,3.4660658836364746,-5.674203872680664,1.2768597602844238,0.7240384221076965,0.10848818719387054
objects_1153_1093.slc,609,1cd95a04-732f-e1d2-5bd3-e922a64c24fd,647,9,volume,,,1.0012999773025513,3.4660658836364746,-2.5419979095458984,1.2768597602844238,0.7240384221076965,0.10848818719387054
objects_1153_1093.slc,610,149284c2-7c47-72bd-158d-17eea151f0d7,647,9,volume,,,-0.9462969899177551,3.46606707572937,-5.674201011657715,1.2768597602844238,0.7240384221076965,0.10848818719387054
objects_1153_1093.slc,611,31b81860-1e36-7510-3649-7bf98f946b15,647,9,volume,,,-2.8416030406951904,3.46606707572937,-2.542004108428955,1.2768597602844238,0.7240384221076965,0.10848818719387054
objects_1153_1093.slc,612,55b079d0-cd73-db36-d8aa-7e0710791097,647,9,volume,,,-0.8074979782104492,1.450685977935791,-2.587996006011963,6.385756492614746,9.242895126342773,2.528144598007202
objects_1153_1093.slc,613,490052e7-5bae-9835-344c-c4b4644ca879,647,9,volume,,,-4.170098781585693,3.8817129135131836,-2.4704980850219727,4.204195976257324,0.5157617926597595,0.07613427191972733
objects_1153_1093.slc,614,7a8e447b-71ba-4c2b-62c0-fef81d5b06b9,647,9,volume,,,4.9995927810668945,2.223507881164551,2.2790000438690186,0.24756638705730438,0.6537509560585022,1.8368648290634155
objects_1153_1093.slc,615,419653de-a75e-a5b8-6cf4-cd702b795636,647,9,volume,,,-3.859100103378296,0.6711450219154358,-4.021697044372559,0.3376648426055908,1.1499807834625244,1.0356688499450684
objects_1153_1093.slc,616,61830474-61a3-6505-cdb0-37f9558f3471,647,9,volume,,,-3.859200954437256,0.669189989566803,-5.250700950622559,0.3376648426055908,1.321779489517212,1.0356688499450684
objects_1153_1093.slc,617,dfa3e4db-f97f-4f79-dd77-8b72cb76defa,647,9,volume,,,-10.319501876831055,0.09424000233411789,-2.4033920764923096,1.0,7.779809474945068,0.23582999408245087
objects_1153_1093.slc,618,357b73c3-5f66-ed02-6ac3-a99e34294b4b,647,9,volume,,,0.12209799885749817,2.190187931060791,-2.579301118850708,11.477590560913086,9.541053771972656,4.479826927185059
objects_1153_1093.slc,619,df17ab4e-a0df-e5e4-aa3f-4e70e77a740e,647,9,volume,,,-0.09819699823856354,1.5386940240859985,-6.3892951011657715,1.0091395378112793,1.5954313278198242,0.13884907960891724
objects_1153_1093.slc,620,37dd24d9-5f33-2b80-46fa-9cfae3da18df,647,9,volume,,,-3.403198003768921,1.5432120561599731,-6.382091999053955,1.0091395378112793,1.5954313278198242,0.13884907960891724
objects_1153_1093.slc,621,72cda711-df31-c89e-fb99-1e3e5dfe1062,647,9,volume,,,-2.3134000301361084,1.6777369976043701,-6.388700008392334,1.0096606016159058,1.3186453580856323,0.13880515098571777
objects_1153_1093.slc,622,df1556ff-5e85-a11f-b06d-dfde16adf819,647,9,volume,,,-1.2026970386505127,1.6777360439300537,-6.395497798919678,1.0096604824066162,1.3186453580856323,0.13880515098571777
objects_1153_1093.slc,623,4aa782c6-2cad-c2a3-d1ab-66764ed561f3,647,9,volume,,,-3.4182980060577393,1.2956570386886597,-6.7729010581970215,1.1104373931884766,2.220874786376953,0.8962353467941284
objects_1153_1093.slc,624,de6c03b6-5f88-e14e-32df-d18ba7debac4,647,9,volume,,,-2.3237009048461914,1.295652985572815,-6.7729010581970215,1.1104376316070557,2.2208752632141113,0.8901481628417969
